timestamp_unix,timestamp_iso,participant_full_id,sleep_detection_stage,missing_value_reason
1709360160000,2024-03-02T06:16:00Z,899-1-1-20,,device_not_recording
1709360220000,2024-03-02T06:17:00Z,899-1-1-20,,device_not_recording
1709360280000,2024-03-02T06:18:00Z,899-1-1-20,,device_not_recording
1709360340000,2024-03-02T06:19:00Z,899-1-1-20,,device_not_recording
1709360400000,2024-03-02T06:20:00Z,899-1-1-20,,device_not_recording
1709360460000,2024-03-02T06:21:00Z,899-1-1-20,,device_not_recording
1709360520000,2024-03-02T06:22:00Z,899-1-1-20,,device_not_recording
1709360580000,2024-03-02T06:23:00Z,899-1-1-20,,device_not_recording
1709360640000,2024-03-02T06:24:00Z,899-1-1-20,,device_not_recording
1709360700000,2024-03-02T06:25:00Z,899-1-1-20,,device_not_recording
1709360760000,2024-03-02T06:26:00Z,899-1-1-20,,device_not_recording
1709360820000,2024-03-02T06:27:00Z,899-1-1-20,,device_not_recording
1709360880000,2024-03-02T06:28:00Z,899-1-1-20,,device_not_recording
1709360940000,2024-03-02T06:29:00Z,899-1-1-20,,device_not_recording
1709361000000,2024-03-02T06:30:00Z,899-1-1-20,,device_not_recording
1709361060000,2024-03-02T06:31:00Z,899-1-1-20,,device_not_recording
1709361120000,2024-03-02T06:32:00Z,899-1-1-20,,device_not_recording
1709361180000,2024-03-02T06:33:00Z,899-1-1-20,,device_not_recording
1709361240000,2024-03-02T06:34:00Z,899-1-1-20,,device_not_recording
1709361300000,2024-03-02T06:35:00Z,899-1-1-20,,device_not_recording
1709361360000,2024-03-02T06:36:00Z,899-1-1-20,,device_not_recording
1709361420000,2024-03-02T06:37:00Z,899-1-1-20,,device_not_recording
1709361480000,2024-03-02T06:38:00Z,899-1-1-20,,device_not_recording
1709361540000,2024-03-02T06:39:00Z,899-1-1-20,,device_not_recording
1709361600000,2024-03-02T06:40:00Z,899-1-1-20,,device_not_recording
1709361660000,2024-03-02T06:41:00Z,899-1-1-20,,device_not_recording
1709361720000,2024-03-02T06:42:00Z,899-1-1-20,,device_not_recording
1709361780000,2024-03-02T06:43:00Z,899-1-1-20,,device_not_recording
1709361840000,2024-03-02T06:44:00Z,899-1-1-20,,device_not_recording
1709361900000,2024-03-02T06:45:00Z,899-1-1-20,,device_not_recording
1709361960000,2024-03-02T06:46:00Z,899-1-1-20,,device_not_recording
1709362020000,2024-03-02T06:47:00Z,899-1-1-20,,device_not_recording
1709362080000,2024-03-02T06:48:00Z,899-1-1-20,,device_not_recording
1709362140000,2024-03-02T06:49:00Z,899-1-1-20,,device_not_recording
1709362200000,2024-03-02T06:50:00Z,899-1-1-20,,device_not_recording
1709362260000,2024-03-02T06:51:00Z,899-1-1-20,,device_not_recording
1709362320000,2024-03-02T06:52:00Z,899-1-1-20,,device_not_recording
1709362380000,2024-03-02T06:53:00Z,899-1-1-20,,device_not_recording
1709362440000,2024-03-02T06:54:00Z,899-1-1-20,,device_not_recording
1709362500000,2024-03-02T06:55:00Z,899-1-1-20,,device_not_recording
1709362560000,2024-03-02T06:56:00Z,899-1-1-20,,device_not_recording
1709362620000,2024-03-02T06:57:00Z,899-1-1-20,,device_not_recording
1709362680000,2024-03-02T06:58:00Z,899-1-1-20,,device_not_recording
1709362740000,2024-03-02T06:59:00Z,899-1-1-20,,device_not_recording
1709362800000,2024-03-02T07:00:00Z,899-1-1-20,,device_not_recording
1709362860000,2024-03-02T07:01:00Z,899-1-1-20,,device_not_recording
1709362920000,2024-03-02T07:02:00Z,899-1-1-20,,device_not_recording
1709362980000,2024-03-02T07:03:00Z,899-1-1-20,,device_not_recording
1709363040000,2024-03-02T07:04:00Z,899-1-1-20,,device_not_recording
1709363100000,2024-03-02T07:05:00Z,899-1-1-20,,device_not_recording
1709363160000,2024-03-02T07:06:00Z,899-1-1-20,,device_not_recording
1709363220000,2024-03-02T07:07:00Z,899-1-1-20,,device_not_recording
1709363280000,2024-03-02T07:08:00Z,899-1-1-20,,device_not_recording
1709363340000,2024-03-02T07:09:00Z,899-1-1-20,,device_not_recording
1709363400000,2024-03-02T07:10:00Z,899-1-1-20,,device_not_recording
1709363460000,2024-03-02T07:11:00Z,899-1-1-20,,device_not_recording
1709363520000,2024-03-02T07:12:00Z,899-1-1-20,,device_not_recording
1709363580000,2024-03-02T07:13:00Z,899-1-1-20,,device_not_recording
1709363640000,2024-03-02T07:14:00Z,899-1-1-20,,device_not_recording
1709363700000,2024-03-02T07:15:00Z,899-1-1-20,,device_not_recording
1709363760000,2024-03-02T07:16:00Z,899-1-1-20,,device_not_recording
1709363820000,2024-03-02T07:17:00Z,899-1-1-20,,device_not_recording
1709363880000,2024-03-02T07:18:00Z,899-1-1-20,,device_not_recording
1709363940000,2024-03-02T07:19:00Z,899-1-1-20,,device_not_recording
1709364000000,2024-03-02T07:20:00Z,899-1-1-20,,device_not_recording
1709364060000,2024-03-02T07:21:00Z,899-1-1-20,,device_not_recording
1709364120000,2024-03-02T07:22:00Z,899-1-1-20,,device_not_recording
1709364180000,2024-03-02T07:23:00Z,899-1-1-20,,device_not_recording
1709364240000,2024-03-02T07:24:00Z,899-1-1-20,,device_not_recording
1709364300000,2024-03-02T07:25:00Z,899-1-1-20,,device_not_recording
1709364360000,2024-03-02T07:26:00Z,899-1-1-20,,device_not_recording
1709364420000,2024-03-02T07:27:00Z,899-1-1-20,,device_not_recording
1709364480000,2024-03-02T07:28:00Z,899-1-1-20,,device_not_recording
1709364540000,2024-03-02T07:29:00Z,899-1-1-20,,device_not_recording
1709364600000,2024-03-02T07:30:00Z,899-1-1-20,,device_not_recording
1709364660000,2024-03-02T07:31:00Z,899-1-1-20,,device_not_recording
1709364720000,2024-03-02T07:32:00Z,899-1-1-20,,device_not_recording
1709364780000,2024-03-02T07:33:00Z,899-1-1-20,,device_not_recording
1709364840000,2024-03-02T07:34:00Z,899-1-1-20,,device_not_recording
1709364900000,2024-03-02T07:35:00Z,899-1-1-20,,device_not_recording
1709364960000,2024-03-02T07:36:00Z,899-1-1-20,,device_not_recording
1709365020000,2024-03-02T07:37:00Z,899-1-1-20,,device_not_recording
1709365080000,2024-03-02T07:38:00Z,899-1-1-20,,device_not_recording
1709365140000,2024-03-02T07:39:00Z,899-1-1-20,,device_not_recording
1709365200000,2024-03-02T07:40:00Z,899-1-1-20,,device_not_recording
1709365260000,2024-03-02T07:41:00Z,899-1-1-20,,device_not_recording
1709365320000,2024-03-02T07:42:00Z,899-1-1-20,,device_not_recording
1709365380000,2024-03-02T07:43:00Z,899-1-1-20,,device_not_recording
1709365440000,2024-03-02T07:44:00Z,899-1-1-20,,device_not_recording
1709365500000,2024-03-02T07:45:00Z,899-1-1-20,,device_not_recording
1709365560000,2024-03-02T07:46:00Z,899-1-1-20,,device_not_recording
1709365620000,2024-03-02T07:47:00Z,899-1-1-20,,device_not_recording
1709365680000,2024-03-02T07:48:00Z,899-1-1-20,,device_not_recording
1709365740000,2024-03-02T07:49:00Z,899-1-1-20,,device_not_recording
1709365800000,2024-03-02T07:50:00Z,899-1-1-20,,device_not_recording
1709365860000,2024-03-02T07:51:00Z,899-1-1-20,,device_not_recording
1709365920000,2024-03-02T07:52:00Z,899-1-1-20,,device_not_recording
1709365980000,2024-03-02T07:53:00Z,899-1-1-20,,device_not_recording
1709366040000,2024-03-02T07:54:00Z,899-1-1-20,,device_not_recording
1709366100000,2024-03-02T07:55:00Z,899-1-1-20,,device_not_recording
1709366160000,2024-03-02T07:56:00Z,899-1-1-20,,device_not_recording
1709366220000,2024-03-02T07:57:00Z,899-1-1-20,,device_not_recording
1709366280000,2024-03-02T07:58:00Z,899-1-1-20,,device_not_recording
1709366340000,2024-03-02T07:59:00Z,899-1-1-20,,device_not_recording
1709366400000,2024-03-02T08:00:00Z,899-1-1-20,,device_not_recording
1709366460000,2024-03-02T08:01:00Z,899-1-1-20,,device_not_recording
1709366520000,2024-03-02T08:02:00Z,899-1-1-20,,device_not_recording
1709366580000,2024-03-02T08:03:00Z,899-1-1-20,,device_not_recording
1709366640000,2024-03-02T08:04:00Z,899-1-1-20,,device_not_recording
1709366700000,2024-03-02T08:05:00Z,899-1-1-20,,device_not_recording
1709366760000,2024-03-02T08:06:00Z,899-1-1-20,,device_not_recording
1709366820000,2024-03-02T08:07:00Z,899-1-1-20,,device_not_recording
1709366880000,2024-03-02T08:08:00Z,899-1-1-20,,device_not_recording
1709366940000,2024-03-02T08:09:00Z,899-1-1-20,,device_not_recording
1709367000000,2024-03-02T08:10:00Z,899-1-1-20,,device_not_recording
1709367060000,2024-03-02T08:11:00Z,899-1-1-20,,device_not_recording
1709367120000,2024-03-02T08:12:00Z,899-1-1-20,,device_not_recording
1709367180000,2024-03-02T08:13:00Z,899-1-1-20,,device_not_recording
1709367240000,2024-03-02T08:14:00Z,899-1-1-20,,device_not_recording
1709367300000,2024-03-02T08:15:00Z,899-1-1-20,,device_not_recording
1709367360000,2024-03-02T08:16:00Z,899-1-1-20,,device_not_recording
1709367420000,2024-03-02T08:17:00Z,899-1-1-20,,device_not_recording
1709367480000,2024-03-02T08:18:00Z,899-1-1-20,,device_not_recording
1709367540000,2024-03-02T08:19:00Z,899-1-1-20,,device_not_recording
1709367600000,2024-03-02T08:20:00Z,899-1-1-20,,device_not_recording
1709367660000,2024-03-02T08:21:00Z,899-1-1-20,,device_not_recording
1709367720000,2024-03-02T08:22:00Z,899-1-1-20,,device_not_recording
1709367780000,2024-03-02T08:23:00Z,899-1-1-20,,device_not_recording
1709367840000,2024-03-02T08:24:00Z,899-1-1-20,,device_not_recording
1709367900000,2024-03-02T08:25:00Z,899-1-1-20,,device_not_recording
1709367960000,2024-03-02T08:26:00Z,899-1-1-20,,device_not_recording
1709368020000,2024-03-02T08:27:00Z,899-1-1-20,,device_not_recording
1709368080000,2024-03-02T08:28:00Z,899-1-1-20,,device_not_recording
1709368140000,2024-03-02T08:29:00Z,899-1-1-20,,device_not_recording
1709368200000,2024-03-02T08:30:00Z,899-1-1-20,,device_not_recording
1709368260000,2024-03-02T08:31:00Z,899-1-1-20,,device_not_recording
1709368320000,2024-03-02T08:32:00Z,899-1-1-20,,device_not_recording
1709368380000,2024-03-02T08:33:00Z,899-1-1-20,,device_not_recording
1709368440000,2024-03-02T08:34:00Z,899-1-1-20,,device_not_recording
1709368500000,2024-03-02T08:35:00Z,899-1-1-20,,device_not_recording
1709368560000,2024-03-02T08:36:00Z,899-1-1-20,,device_not_recording
1709368620000,2024-03-02T08:37:00Z,899-1-1-20,,device_not_recording
1709368680000,2024-03-02T08:38:00Z,899-1-1-20,,device_not_recording
1709368740000,2024-03-02T08:39:00Z,899-1-1-20,,device_not_recording
1709368800000,2024-03-02T08:40:00Z,899-1-1-20,,device_not_recording
1709368860000,2024-03-02T08:41:00Z,899-1-1-20,,device_not_recording
1709368920000,2024-03-02T08:42:00Z,899-1-1-20,,device_not_recording
1709368980000,2024-03-02T08:43:00Z,899-1-1-20,,device_not_recording
1709369040000,2024-03-02T08:44:00Z,899-1-1-20,,device_not_recording
1709369100000,2024-03-02T08:45:00Z,899-1-1-20,,device_not_recording
1709369160000,2024-03-02T08:46:00Z,899-1-1-20,,device_not_recording
1709369220000,2024-03-02T08:47:00Z,899-1-1-20,,device_not_recording
1709369280000,2024-03-02T08:48:00Z,899-1-1-20,,device_not_recording
1709369340000,2024-03-02T08:49:00Z,899-1-1-20,,device_not_recording
1709369400000,2024-03-02T08:50:00Z,899-1-1-20,,device_not_recording
1709369460000,2024-03-02T08:51:00Z,899-1-1-20,,device_not_recording
1709369520000,2024-03-02T08:52:00Z,899-1-1-20,,device_not_recording
1709369580000,2024-03-02T08:53:00Z,899-1-1-20,,device_not_recording
1709369640000,2024-03-02T08:54:00Z,899-1-1-20,,device_not_recording
1709369700000,2024-03-02T08:55:00Z,899-1-1-20,,device_not_recording
1709369760000,2024-03-02T08:56:00Z,899-1-1-20,,device_not_recording
1709369820000,2024-03-02T08:57:00Z,899-1-1-20,,device_not_recording
1709369880000,2024-03-02T08:58:00Z,899-1-1-20,,device_not_recording
1709369940000,2024-03-02T08:59:00Z,899-1-1-20,,device_not_recording
1709370000000,2024-03-02T09:00:00Z,899-1-1-20,,device_not_recording
1709370060000,2024-03-02T09:01:00Z,899-1-1-20,,device_not_recording
1709370120000,2024-03-02T09:02:00Z,899-1-1-20,,device_not_recording
1709370180000,2024-03-02T09:03:00Z,899-1-1-20,,device_not_recording
1709370240000,2024-03-02T09:04:00Z,899-1-1-20,,device_not_recording
1709370300000,2024-03-02T09:05:00Z,899-1-1-20,,device_not_recording
1709370360000,2024-03-02T09:06:00Z,899-1-1-20,,device_not_recording
1709370420000,2024-03-02T09:07:00Z,899-1-1-20,,device_not_recording
1709370480000,2024-03-02T09:08:00Z,899-1-1-20,,device_not_recording
1709370540000,2024-03-02T09:09:00Z,899-1-1-20,,device_not_recording
1709370600000,2024-03-02T09:10:00Z,899-1-1-20,,device_not_recording
1709370660000,2024-03-02T09:11:00Z,899-1-1-20,,device_not_recording
1709370720000,2024-03-02T09:12:00Z,899-1-1-20,,device_not_recording
1709370780000,2024-03-02T09:13:00Z,899-1-1-20,,device_not_recording
1709370840000,2024-03-02T09:14:00Z,899-1-1-20,,device_not_recording
1709370900000,2024-03-02T09:15:00Z,899-1-1-20,,device_not_recording
1709370960000,2024-03-02T09:16:00Z,899-1-1-20,,device_not_recording
1709371020000,2024-03-02T09:17:00Z,899-1-1-20,,device_not_recording
1709371080000,2024-03-02T09:18:00Z,899-1-1-20,,device_not_recording
1709371140000,2024-03-02T09:19:00Z,899-1-1-20,,device_not_recording
1709371200000,2024-03-02T09:20:00Z,899-1-1-20,,device_not_recording
1709371260000,2024-03-02T09:21:00Z,899-1-1-20,,device_not_recording
1709371320000,2024-03-02T09:22:00Z,899-1-1-20,,device_not_recording
1709371380000,2024-03-02T09:23:00Z,899-1-1-20,,device_not_recording
1709371440000,2024-03-02T09:24:00Z,899-1-1-20,,device_not_recording
1709371500000,2024-03-02T09:25:00Z,899-1-1-20,,device_not_recording
1709371560000,2024-03-02T09:26:00Z,899-1-1-20,,device_not_recording
1709371620000,2024-03-02T09:27:00Z,899-1-1-20,,device_not_recording
1709371680000,2024-03-02T09:28:00Z,899-1-1-20,,device_not_recording
1709371740000,2024-03-02T09:29:00Z,899-1-1-20,,device_not_recording
1709371800000,2024-03-02T09:30:00Z,899-1-1-20,,device_not_recording
1709371860000,2024-03-02T09:31:00Z,899-1-1-20,,device_not_recording
1709371920000,2024-03-02T09:32:00Z,899-1-1-20,,device_not_recording
1709371980000,2024-03-02T09:33:00Z,899-1-1-20,,device_not_recording
1709372040000,2024-03-02T09:34:00Z,899-1-1-20,,device_not_recording
1709372100000,2024-03-02T09:35:00Z,899-1-1-20,,device_not_recording
1709372160000,2024-03-02T09:36:00Z,899-1-1-20,,device_not_recording
1709372220000,2024-03-02T09:37:00Z,899-1-1-20,,device_not_recording
1709372280000,2024-03-02T09:38:00Z,899-1-1-20,,device_not_recording
1709372340000,2024-03-02T09:39:00Z,899-1-1-20,,device_not_recording
1709372400000,2024-03-02T09:40:00Z,899-1-1-20,,device_not_recording
1709372460000,2024-03-02T09:41:00Z,899-1-1-20,,device_not_recording
1709372520000,2024-03-02T09:42:00Z,899-1-1-20,,device_not_recording
1709372580000,2024-03-02T09:43:00Z,899-1-1-20,,device_not_recording
1709372640000,2024-03-02T09:44:00Z,899-1-1-20,,device_not_recording
1709372700000,2024-03-02T09:45:00Z,899-1-1-20,,device_not_recording
1709372760000,2024-03-02T09:46:00Z,899-1-1-20,,device_not_recording
1709372820000,2024-03-02T09:47:00Z,899-1-1-20,,device_not_recording
1709372880000,2024-03-02T09:48:00Z,899-1-1-20,,device_not_recording
1709372940000,2024-03-02T09:49:00Z,899-1-1-20,,device_not_recording
1709373000000,2024-03-02T09:50:00Z,899-1-1-20,,device_not_recording
1709373060000,2024-03-02T09:51:00Z,899-1-1-20,,device_not_recording
1709373120000,2024-03-02T09:52:00Z,899-1-1-20,,device_not_recording
1709373180000,2024-03-02T09:53:00Z,899-1-1-20,,device_not_recording
1709373240000,2024-03-02T09:54:00Z,899-1-1-20,,device_not_recording
1709373300000,2024-03-02T09:55:00Z,899-1-1-20,,device_not_recording
1709373360000,2024-03-02T09:56:00Z,899-1-1-20,,device_not_recording
1709373420000,2024-03-02T09:57:00Z,899-1-1-20,,device_not_recording
1709373480000,2024-03-02T09:58:00Z,899-1-1-20,,device_not_recording
1709373540000,2024-03-02T09:59:00Z,899-1-1-20,,device_not_recording
1709373600000,2024-03-02T10:00:00Z,899-1-1-20,,device_not_recording
1709373660000,2024-03-02T10:01:00Z,899-1-1-20,,device_not_recording
1709373720000,2024-03-02T10:02:00Z,899-1-1-20,,device_not_recording
1709373780000,2024-03-02T10:03:00Z,899-1-1-20,,device_not_recording
1709373840000,2024-03-02T10:04:00Z,899-1-1-20,,device_not_recording
1709373900000,2024-03-02T10:05:00Z,899-1-1-20,,device_not_recording
1709373960000,2024-03-02T10:06:00Z,899-1-1-20,,device_not_recording
1709374020000,2024-03-02T10:07:00Z,899-1-1-20,,device_not_recording
1709374080000,2024-03-02T10:08:00Z,899-1-1-20,,device_not_recording
1709374140000,2024-03-02T10:09:00Z,899-1-1-20,,device_not_recording
1709374200000,2024-03-02T10:10:00Z,899-1-1-20,,device_not_recording
1709374260000,2024-03-02T10:11:00Z,899-1-1-20,,device_not_recording
1709374320000,2024-03-02T10:12:00Z,899-1-1-20,,device_not_recording
1709374380000,2024-03-02T10:13:00Z,899-1-1-20,,device_not_recording
1709374440000,2024-03-02T10:14:00Z,899-1-1-20,,device_not_recording
1709374500000,2024-03-02T10:15:00Z,899-1-1-20,,device_not_recording
1709374560000,2024-03-02T10:16:00Z,899-1-1-20,,device_not_recording
1709374620000,2024-03-02T10:17:00Z,899-1-1-20,,device_not_recording
1709374680000,2024-03-02T10:18:00Z,899-1-1-20,,device_not_recording
1709374740000,2024-03-02T10:19:00Z,899-1-1-20,,device_not_recording
1709374800000,2024-03-02T10:20:00Z,899-1-1-20,,device_not_recording
1709374860000,2024-03-02T10:21:00Z,899-1-1-20,,device_not_recording
1709374920000,2024-03-02T10:22:00Z,899-1-1-20,,device_not_recording
1709374980000,2024-03-02T10:23:00Z,899-1-1-20,,device_not_recording
1709375040000,2024-03-02T10:24:00Z,899-1-1-20,,device_not_recording
1709375100000,2024-03-02T10:25:00Z,899-1-1-20,,device_not_recording
1709375160000,2024-03-02T10:26:00Z,899-1-1-20,,device_not_recording
1709375220000,2024-03-02T10:27:00Z,899-1-1-20,,device_not_recording
1709375280000,2024-03-02T10:28:00Z,899-1-1-20,,device_not_recording
1709375340000,2024-03-02T10:29:00Z,899-1-1-20,,device_not_recording
1709375400000,2024-03-02T10:30:00Z,899-1-1-20,,device_not_recording
1709375460000,2024-03-02T10:31:00Z,899-1-1-20,,device_not_recording
1709375520000,2024-03-02T10:32:00Z,899-1-1-20,,device_not_recording
1709375580000,2024-03-02T10:33:00Z,899-1-1-20,,device_not_recording
1709375640000,2024-03-02T10:34:00Z,899-1-1-20,,device_not_recording
1709375700000,2024-03-02T10:35:00Z,899-1-1-20,,device_not_recording
1709375760000,2024-03-02T10:36:00Z,899-1-1-20,,device_not_recording
1709375820000,2024-03-02T10:37:00Z,899-1-1-20,,device_not_recording
1709375880000,2024-03-02T10:38:00Z,899-1-1-20,,device_not_recording
1709375940000,2024-03-02T10:39:00Z,899-1-1-20,,device_not_recording
1709376000000,2024-03-02T10:40:00Z,899-1-1-20,,device_not_recording
1709376060000,2024-03-02T10:41:00Z,899-1-1-20,,device_not_recording
1709376120000,2024-03-02T10:42:00Z,899-1-1-20,,device_not_recording
1709376180000,2024-03-02T10:43:00Z,899-1-1-20,,device_not_recording
1709376240000,2024-03-02T10:44:00Z,899-1-1-20,,device_not_recording
1709376300000,2024-03-02T10:45:00Z,899-1-1-20,,device_not_recording
1709376360000,2024-03-02T10:46:00Z,899-1-1-20,,device_not_recording
1709376420000,2024-03-02T10:47:00Z,899-1-1-20,,device_not_recording
1709376480000,2024-03-02T10:48:00Z,899-1-1-20,,device_not_recording
1709376540000,2024-03-02T10:49:00Z,899-1-1-20,,device_not_recording
1709376600000,2024-03-02T10:50:00Z,899-1-1-20,,device_not_recording
1709376660000,2024-03-02T10:51:00Z,899-1-1-20,,device_not_recording
1709376720000,2024-03-02T10:52:00Z,899-1-1-20,,device_not_recording
1709376780000,2024-03-02T10:53:00Z,899-1-1-20,,device_not_recording
1709376840000,2024-03-02T10:54:00Z,899-1-1-20,,device_not_recording
1709376900000,2024-03-02T10:55:00Z,899-1-1-20,,device_not_recording
1709376960000,2024-03-02T10:56:00Z,899-1-1-20,,device_not_recording
1709377020000,2024-03-02T10:57:00Z,899-1-1-20,,device_not_recording
1709377080000,2024-03-02T10:58:00Z,899-1-1-20,,device_not_recording
1709377140000,2024-03-02T10:59:00Z,899-1-1-20,,device_not_recording
1709377200000,2024-03-02T11:00:00Z,899-1-1-20,,device_not_recording
1709377260000,2024-03-02T11:01:00Z,899-1-1-20,,device_not_recording
1709377320000,2024-03-02T11:02:00Z,899-1-1-20,,device_not_recording
1709377380000,2024-03-02T11:03:00Z,899-1-1-20,,device_not_recording
1709377440000,2024-03-02T11:04:00Z,899-1-1-20,,device_not_recording
1709377500000,2024-03-02T11:05:00Z,899-1-1-20,,device_not_recording
1709377560000,2024-03-02T11:06:00Z,899-1-1-20,,device_not_recording
1709377620000,2024-03-02T11:07:00Z,899-1-1-20,,device_not_recording
1709377680000,2024-03-02T11:08:00Z,899-1-1-20,,device_not_recording
1709377740000,2024-03-02T11:09:00Z,899-1-1-20,,device_not_recording
1709377800000,2024-03-02T11:10:00Z,899-1-1-20,,device_not_recording
1709377860000,2024-03-02T11:11:00Z,899-1-1-20,,device_not_recording
1709377920000,2024-03-02T11:12:00Z,899-1-1-20,,device_not_recording
1709377980000,2024-03-02T11:13:00Z,899-1-1-20,,device_not_recording
1709378040000,2024-03-02T11:14:00Z,899-1-1-20,,device_not_recording
1709378100000,2024-03-02T11:15:00Z,899-1-1-20,,device_not_recording
1709378160000,2024-03-02T11:16:00Z,899-1-1-20,,device_not_recording
1709378220000,2024-03-02T11:17:00Z,899-1-1-20,,device_not_recording
1709378280000,2024-03-02T11:18:00Z,899-1-1-20,,device_not_recording
1709378340000,2024-03-02T11:19:00Z,899-1-1-20,,device_not_recording
1709378400000,2024-03-02T11:20:00Z,899-1-1-20,,device_not_recording
1709378460000,2024-03-02T11:21:00Z,899-1-1-20,,device_not_recording
1709378520000,2024-03-02T11:22:00Z,899-1-1-20,,device_not_recording
1709378580000,2024-03-02T11:23:00Z,899-1-1-20,,device_not_recording
1709378640000,2024-03-02T11:24:00Z,899-1-1-20,,device_not_recording
1709378700000,2024-03-02T11:25:00Z,899-1-1-20,,device_not_recording
1709378760000,2024-03-02T11:26:00Z,899-1-1-20,,device_not_recording
1709378820000,2024-03-02T11:27:00Z,899-1-1-20,,device_not_recording
1709378880000,2024-03-02T11:28:00Z,899-1-1-20,,device_not_recording
1709378940000,2024-03-02T11:29:00Z,899-1-1-20,,device_not_recording
1709379000000,2024-03-02T11:30:00Z,899-1-1-20,,device_not_recording
1709379060000,2024-03-02T11:31:00Z,899-1-1-20,,device_not_recording
1709379120000,2024-03-02T11:32:00Z,899-1-1-20,,device_not_recording
1709379180000,2024-03-02T11:33:00Z,899-1-1-20,,device_not_recording
1709379240000,2024-03-02T11:34:00Z,899-1-1-20,,device_not_recording
1709379300000,2024-03-02T11:35:00Z,899-1-1-20,,device_not_recording
1709379360000,2024-03-02T11:36:00Z,899-1-1-20,,device_not_recording
1709379420000,2024-03-02T11:37:00Z,899-1-1-20,,device_not_recording
1709379480000,2024-03-02T11:38:00Z,899-1-1-20,,device_not_recording
1709379540000,2024-03-02T11:39:00Z,899-1-1-20,,device_not_recording
1709379600000,2024-03-02T11:40:00Z,899-1-1-20,,device_not_recording
1709379660000,2024-03-02T11:41:00Z,899-1-1-20,,device_not_recording
1709379720000,2024-03-02T11:42:00Z,899-1-1-20,,device_not_recording
1709379780000,2024-03-02T11:43:00Z,899-1-1-20,,device_not_recording
1709379840000,2024-03-02T11:44:00Z,899-1-1-20,,device_not_recording
1709379900000,2024-03-02T11:45:00Z,899-1-1-20,,device_not_recording
1709379960000,2024-03-02T11:46:00Z,899-1-1-20,,device_not_recording
1709380020000,2024-03-02T11:47:00Z,899-1-1-20,,device_not_recording
1709380080000,2024-03-02T11:48:00Z,899-1-1-20,,device_not_recording
1709380140000,2024-03-02T11:49:00Z,899-1-1-20,,device_not_recording
1709380200000,2024-03-02T11:50:00Z,899-1-1-20,,device_not_recording
1709380260000,2024-03-02T11:51:00Z,899-1-1-20,,device_not_recording
1709380320000,2024-03-02T11:52:00Z,899-1-1-20,,device_not_recording
1709380380000,2024-03-02T11:53:00Z,899-1-1-20,,device_not_recording
1709380440000,2024-03-02T11:54:00Z,899-1-1-20,,device_not_recording
1709380500000,2024-03-02T11:55:00Z,899-1-1-20,,device_not_recording
1709380560000,2024-03-02T11:56:00Z,899-1-1-20,,device_not_recording
1709380620000,2024-03-02T11:57:00Z,899-1-1-20,,device_not_recording
1709380680000,2024-03-02T11:58:00Z,899-1-1-20,,device_not_recording
1709380740000,2024-03-02T11:59:00Z,899-1-1-20,,device_not_recording
1709380800000,2024-03-02T12:00:00Z,899-1-1-20,,device_not_recording
1709380860000,2024-03-02T12:01:00Z,899-1-1-20,,device_not_recording
1709380920000,2024-03-02T12:02:00Z,899-1-1-20,,device_not_recording
1709380980000,2024-03-02T12:03:00Z,899-1-1-20,,device_not_recording
1709381040000,2024-03-02T12:04:00Z,899-1-1-20,,device_not_recording
1709381100000,2024-03-02T12:05:00Z,899-1-1-20,,device_not_recording
1709381160000,2024-03-02T12:06:00Z,899-1-1-20,,device_not_recording
1709381220000,2024-03-02T12:07:00Z,899-1-1-20,,device_not_recording
1709381280000,2024-03-02T12:08:00Z,899-1-1-20,,device_not_recording
1709381340000,2024-03-02T12:09:00Z,899-1-1-20,,device_not_recording
1709381400000,2024-03-02T12:10:00Z,899-1-1-20,,device_not_recording
1709381460000,2024-03-02T12:11:00Z,899-1-1-20,,device_not_recording
1709381520000,2024-03-02T12:12:00Z,899-1-1-20,,device_not_recording
1709381580000,2024-03-02T12:13:00Z,899-1-1-20,,device_not_recording
1709381640000,2024-03-02T12:14:00Z,899-1-1-20,,device_not_recording
1709381700000,2024-03-02T12:15:00Z,899-1-1-20,,device_not_recording
1709381760000,2024-03-02T12:16:00Z,899-1-1-20,,device_not_recording
1709381820000,2024-03-02T12:17:00Z,899-1-1-20,,device_not_recording
1709381880000,2024-03-02T12:18:00Z,899-1-1-20,,device_not_recording
1709381940000,2024-03-02T12:19:00Z,899-1-1-20,,device_not_recording
1709382000000,2024-03-02T12:20:00Z,899-1-1-20,,device_not_recording
1709382060000,2024-03-02T12:21:00Z,899-1-1-20,,device_not_recording
1709382120000,2024-03-02T12:22:00Z,899-1-1-20,,device_not_recording
1709382180000,2024-03-02T12:23:00Z,899-1-1-20,,device_not_recording
1709382240000,2024-03-02T12:24:00Z,899-1-1-20,,device_not_recording
1709382300000,2024-03-02T12:25:00Z,899-1-1-20,,device_not_recording
1709382360000,2024-03-02T12:26:00Z,899-1-1-20,,device_not_recording
1709382420000,2024-03-02T12:27:00Z,899-1-1-20,,device_not_recording
1709382480000,2024-03-02T12:28:00Z,899-1-1-20,,device_not_recording
1709382540000,2024-03-02T12:29:00Z,899-1-1-20,,device_not_recording
1709382600000,2024-03-02T12:30:00Z,899-1-1-20,,device_not_recording
1709382660000,2024-03-02T12:31:00Z,899-1-1-20,,device_not_recording
1709382720000,2024-03-02T12:32:00Z,899-1-1-20,,device_not_recording
