timestamp_unix,timestamp_iso,participant_full_id,accelerometers_std_g,missing_value_reason
1709446500000,2024-03-03T06:15:00Z,899-1-1-05,,device_not_recording
1709446560000,2024-03-03T06:16:00Z,899-1-1-05,,device_not_recording
1709446620000,2024-03-03T06:17:00Z,899-1-1-05,,device_not_recording
1709446680000,2024-03-03T06:18:00Z,899-1-1-05,,device_not_recording
1709446740000,2024-03-03T06:19:00Z,899-1-1-05,,device_not_recording
1709446800000,2024-03-03T06:20:00Z,899-1-1-05,,device_not_recording
1709446860000,2024-03-03T06:21:00Z,899-1-1-05,,device_not_recording
1709446920000,2024-03-03T06:22:00Z,899-1-1-05,,device_not_recording
1709446980000,2024-03-03T06:23:00Z,899-1-1-05,,device_not_recording
1709447040000,2024-03-03T06:24:00Z,899-1-1-05,,device_not_recording
1709447100000,2024-03-03T06:25:00Z,899-1-1-05,,device_not_recording
1709447160000,2024-03-03T06:26:00Z,899-1-1-05,,device_not_recording
1709447220000,2024-03-03T06:27:00Z,899-1-1-05,,device_not_recording
1709447280000,2024-03-03T06:28:00Z,899-1-1-05,,device_not_recording
1709447340000,2024-03-03T06:29:00Z,899-1-1-05,,device_not_recording
1709447400000,2024-03-03T06:30:00Z,899-1-1-05,,device_not_recording
1709447460000,2024-03-03T06:31:00Z,899-1-1-05,,device_not_recording
1709447520000,2024-03-03T06:32:00Z,899-1-1-05,,device_not_recording
1709447580000,2024-03-03T06:33:00Z,899-1-1-05,,device_not_recording
1709447640000,2024-03-03T06:34:00Z,899-1-1-05,,device_not_recording
1709447700000,2024-03-03T06:35:00Z,899-1-1-05,,device_not_recording
1709447760000,2024-03-03T06:36:00Z,899-1-1-05,,device_not_recording
1709447820000,2024-03-03T06:37:00Z,899-1-1-05,,device_not_recording
1709447880000,2024-03-03T06:38:00Z,899-1-1-05,,device_not_recording
1709447940000,2024-03-03T06:39:00Z,899-1-1-05,,device_not_recording
1709448000000,2024-03-03T06:40:00Z,899-1-1-05,,device_not_recording
1709448060000,2024-03-03T06:41:00Z,899-1-1-05,,device_not_recording
1709448120000,2024-03-03T06:42:00Z,899-1-1-05,,device_not_recording
1709448180000,2024-03-03T06:43:00Z,899-1-1-05,,device_not_recording
1709448240000,2024-03-03T06:44:00Z,899-1-1-05,,device_not_recording
1709448300000,2024-03-03T06:45:00Z,899-1-1-05,,device_not_recording
1709448360000,2024-03-03T06:46:00Z,899-1-1-05,,device_not_recording
1709448420000,2024-03-03T06:47:00Z,899-1-1-05,,device_not_recording
1709448480000,2024-03-03T06:48:00Z,899-1-1-05,,device_not_recording
1709448540000,2024-03-03T06:49:00Z,899-1-1-05,,device_not_recording
1709448600000,2024-03-03T06:50:00Z,899-1-1-05,,device_not_recording
1709448660000,2024-03-03T06:51:00Z,899-1-1-05,,device_not_recording
1709448720000,2024-03-03T06:52:00Z,899-1-1-05,,device_not_recording
1709448780000,2024-03-03T06:53:00Z,899-1-1-05,,device_not_recording
1709448840000,2024-03-03T06:54:00Z,899-1-1-05,,device_not_recording
1709448900000,2024-03-03T06:55:00Z,899-1-1-05,,device_not_recording
1709448960000,2024-03-03T06:56:00Z,899-1-1-05,,device_not_recording
1709449020000,2024-03-03T06:57:00Z,899-1-1-05,,device_not_recording
1709449080000,2024-03-03T06:58:00Z,899-1-1-05,,device_not_recording
1709449140000,2024-03-03T06:59:00Z,899-1-1-05,,device_not_recording
1709449200000,2024-03-03T07:00:00Z,899-1-1-05,,device_not_recording
1709449260000,2024-03-03T07:01:00Z,899-1-1-05,,device_not_recording
1709449320000,2024-03-03T07:02:00Z,899-1-1-05,,device_not_recording
1709449380000,2024-03-03T07:03:00Z,899-1-1-05,,device_not_recording
1709449440000,2024-03-03T07:04:00Z,899-1-1-05,,device_not_recording
1709449500000,2024-03-03T07:05:00Z,899-1-1-05,,device_not_recording
1709449560000,2024-03-03T07:06:00Z,899-1-1-05,,device_not_recording
1709449620000,2024-03-03T07:07:00Z,899-1-1-05,,device_not_recording
1709449680000,2024-03-03T07:08:00Z,899-1-1-05,,device_not_recording
1709449740000,2024-03-03T07:09:00Z,899-1-1-05,,device_not_recording
1709449800000,2024-03-03T07:10:00Z,899-1-1-05,,device_not_recording
1709449860000,2024-03-03T07:11:00Z,899-1-1-05,,device_not_recording
1709449920000,2024-03-03T07:12:00Z,899-1-1-05,,device_not_recording
1709449980000,2024-03-03T07:13:00Z,899-1-1-05,,device_not_recording
1709450040000,2024-03-03T07:14:00Z,899-1-1-05,,device_not_recording
1709450100000,2024-03-03T07:15:00Z,899-1-1-05,,device_not_recording
1709450160000,2024-03-03T07:16:00Z,899-1-1-05,,device_not_recording
1709450220000,2024-03-03T07:17:00Z,899-1-1-05,,device_not_recording
1709450280000,2024-03-03T07:18:00Z,899-1-1-05,,device_not_recording
1709450340000,2024-03-03T07:19:00Z,899-1-1-05,,device_not_recording
1709450400000,2024-03-03T07:20:00Z,899-1-1-05,,device_not_recording
1709450460000,2024-03-03T07:21:00Z,899-1-1-05,,device_not_recording
1709450520000,2024-03-03T07:22:00Z,899-1-1-05,,device_not_recording
1709450580000,2024-03-03T07:23:00Z,899-1-1-05,,device_not_recording
1709450640000,2024-03-03T07:24:00Z,899-1-1-05,,device_not_recording
1709450700000,2024-03-03T07:25:00Z,899-1-1-05,,device_not_recording
1709450760000,2024-03-03T07:26:00Z,899-1-1-05,,device_not_recording
1709450820000,2024-03-03T07:27:00Z,899-1-1-05,,device_not_recording
1709450880000,2024-03-03T07:28:00Z,899-1-1-05,,device_not_recording
1709450940000,2024-03-03T07:29:00Z,899-1-1-05,,device_not_recording
1709451000000,2024-03-03T07:30:00Z,899-1-1-05,,device_not_recording
1709451060000,2024-03-03T07:31:00Z,899-1-1-05,,device_not_recording
1709451120000,2024-03-03T07:32:00Z,899-1-1-05,,device_not_recording
1709451180000,2024-03-03T07:33:00Z,899-1-1-05,,device_not_recording
1709451240000,2024-03-03T07:34:00Z,899-1-1-05,,device_not_recording
1709451300000,2024-03-03T07:35:00Z,899-1-1-05,,device_not_recording
1709451360000,2024-03-03T07:36:00Z,899-1-1-05,,device_not_recording
1709451420000,2024-03-03T07:37:00Z,899-1-1-05,,device_not_recording
1709451480000,2024-03-03T07:38:00Z,899-1-1-05,,device_not_recording
1709451540000,2024-03-03T07:39:00Z,899-1-1-05,,device_not_recording
1709451600000,2024-03-03T07:40:00Z,899-1-1-05,,device_not_recording
1709451660000,2024-03-03T07:41:00Z,899-1-1-05,,device_not_recording
1709451720000,2024-03-03T07:42:00Z,899-1-1-05,,device_not_recording
1709451780000,2024-03-03T07:43:00Z,899-1-1-05,,device_not_recording
1709451840000,2024-03-03T07:44:00Z,899-1-1-05,,device_not_recording
1709451900000,2024-03-03T07:45:00Z,899-1-1-05,,device_not_recording
1709451960000,2024-03-03T07:46:00Z,899-1-1-05,,device_not_recording
1709452020000,2024-03-03T07:47:00Z,899-1-1-05,,device_not_recording
1709452080000,2024-03-03T07:48:00Z,899-1-1-05,,device_not_recording
1709452140000,2024-03-03T07:49:00Z,899-1-1-05,,device_not_recording
1709452200000,2024-03-03T07:50:00Z,899-1-1-05,,device_not_recording
1709452260000,2024-03-03T07:51:00Z,899-1-1-05,,device_not_recording
1709452320000,2024-03-03T07:52:00Z,899-1-1-05,,device_not_recording
1709452380000,2024-03-03T07:53:00Z,899-1-1-05,,device_not_recording
1709452440000,2024-03-03T07:54:00Z,899-1-1-05,,device_not_recording
1709452500000,2024-03-03T07:55:00Z,899-1-1-05,,device_not_recording
1709452560000,2024-03-03T07:56:00Z,899-1-1-05,,device_not_recording
1709452620000,2024-03-03T07:57:00Z,899-1-1-05,,device_not_recording
1709452680000,2024-03-03T07:58:00Z,899-1-1-05,,device_not_recording
1709452740000,2024-03-03T07:59:00Z,899-1-1-05,,device_not_recording
1709452800000,2024-03-03T08:00:00Z,899-1-1-05,,device_not_recording
1709452860000,2024-03-03T08:01:00Z,899-1-1-05,,device_not_recording
1709452920000,2024-03-03T08:02:00Z,899-1-1-05,,device_not_recording
1709452980000,2024-03-03T08:03:00Z,899-1-1-05,,device_not_recording
1709453040000,2024-03-03T08:04:00Z,899-1-1-05,,device_not_recording
1709453100000,2024-03-03T08:05:00Z,899-1-1-05,,device_not_recording
1709453160000,2024-03-03T08:06:00Z,899-1-1-05,,device_not_recording
1709453220000,2024-03-03T08:07:00Z,899-1-1-05,,device_not_recording
1709453280000,2024-03-03T08:08:00Z,899-1-1-05,,device_not_recording
1709453340000,2024-03-03T08:09:00Z,899-1-1-05,,device_not_recording
1709453400000,2024-03-03T08:10:00Z,899-1-1-05,,device_not_recording
1709453460000,2024-03-03T08:11:00Z,899-1-1-05,,device_not_recording
1709453520000,2024-03-03T08:12:00Z,899-1-1-05,,device_not_recording
1709453580000,2024-03-03T08:13:00Z,899-1-1-05,,device_not_recording
1709453640000,2024-03-03T08:14:00Z,899-1-1-05,,device_not_recording
1709453700000,2024-03-03T08:15:00Z,899-1-1-05,,device_not_recording
1709453760000,2024-03-03T08:16:00Z,899-1-1-05,,device_not_recording
1709453820000,2024-03-03T08:17:00Z,899-1-1-05,,device_not_recording
1709453880000,2024-03-03T08:18:00Z,899-1-1-05,,device_not_recording
1709453940000,2024-03-03T08:19:00Z,899-1-1-05,,device_not_recording
1709454000000,2024-03-03T08:20:00Z,899-1-1-05,,device_not_recording
1709454060000,2024-03-03T08:21:00Z,899-1-1-05,,device_not_recording
1709454120000,2024-03-03T08:22:00Z,899-1-1-05,,device_not_recording
1709454180000,2024-03-03T08:23:00Z,899-1-1-05,,device_not_recording
1709454240000,2024-03-03T08:24:00Z,899-1-1-05,,device_not_recording
1709454300000,2024-03-03T08:25:00Z,899-1-1-05,,device_not_recording
1709454360000,2024-03-03T08:26:00Z,899-1-1-05,,device_not_recording
1709454420000,2024-03-03T08:27:00Z,899-1-1-05,,device_not_recording
1709454480000,2024-03-03T08:28:00Z,899-1-1-05,,device_not_recording
1709454540000,2024-03-03T08:29:00Z,899-1-1-05,,device_not_recording
1709454600000,2024-03-03T08:30:00Z,899-1-1-05,,device_not_recording
1709454660000,2024-03-03T08:31:00Z,899-1-1-05,,device_not_recording
1709454720000,2024-03-03T08:32:00Z,899-1-1-05,,device_not_recording
1709454780000,2024-03-03T08:33:00Z,899-1-1-05,,device_not_recording
1709454840000,2024-03-03T08:34:00Z,899-1-1-05,,device_not_recording
1709454900000,2024-03-03T08:35:00Z,899-1-1-05,,device_not_recording
1709454960000,2024-03-03T08:36:00Z,899-1-1-05,,device_not_recording
1709455020000,2024-03-03T08:37:00Z,899-1-1-05,,device_not_recording
1709455080000,2024-03-03T08:38:00Z,899-1-1-05,,device_not_recording
1709455140000,2024-03-03T08:39:00Z,899-1-1-05,,device_not_recording
1709455200000,2024-03-03T08:40:00Z,899-1-1-05,,device_not_recording
1709455260000,2024-03-03T08:41:00Z,899-1-1-05,,device_not_recording
1709455320000,2024-03-03T08:42:00Z,899-1-1-05,,device_not_recording
1709455380000,2024-03-03T08:43:00Z,899-1-1-05,,device_not_recording
1709455440000,2024-03-03T08:44:00Z,899-1-1-05,,device_not_recording
1709455500000,2024-03-03T08:45:00Z,899-1-1-05,,device_not_recording
1709455560000,2024-03-03T08:46:00Z,899-1-1-05,,device_not_recording
1709455620000,2024-03-03T08:47:00Z,899-1-1-05,,device_not_recording
1709455680000,2024-03-03T08:48:00Z,899-1-1-05,,device_not_recording
1709455740000,2024-03-03T08:49:00Z,899-1-1-05,,device_not_recording
1709455800000,2024-03-03T08:50:00Z,899-1-1-05,,device_not_recording
1709455860000,2024-03-03T08:51:00Z,899-1-1-05,,device_not_recording
1709455920000,2024-03-03T08:52:00Z,899-1-1-05,,device_not_recording
1709455980000,2024-03-03T08:53:00Z,899-1-1-05,,device_not_recording
1709456040000,2024-03-03T08:54:00Z,899-1-1-05,,device_not_recording
1709456100000,2024-03-03T08:55:00Z,899-1-1-05,,device_not_recording
1709456160000,2024-03-03T08:56:00Z,899-1-1-05,,device_not_recording
1709456220000,2024-03-03T08:57:00Z,899-1-1-05,,device_not_recording
1709456280000,2024-03-03T08:58:00Z,899-1-1-05,,device_not_recording
1709456340000,2024-03-03T08:59:00Z,899-1-1-05,,device_not_recording
1709456400000,2024-03-03T09:00:00Z,899-1-1-05,,device_not_recording
1709456460000,2024-03-03T09:01:00Z,899-1-1-05,,device_not_recording
1709456520000,2024-03-03T09:02:00Z,899-1-1-05,,device_not_recording
1709456580000,2024-03-03T09:03:00Z,899-1-1-05,,device_not_recording
1709456640000,2024-03-03T09:04:00Z,899-1-1-05,,device_not_recording
1709456700000,2024-03-03T09:05:00Z,899-1-1-05,,device_not_recording
1709456760000,2024-03-03T09:06:00Z,899-1-1-05,,device_not_recording
1709456820000,2024-03-03T09:07:00Z,899-1-1-05,,device_not_recording
1709456880000,2024-03-03T09:08:00Z,899-1-1-05,,device_not_recording
1709456940000,2024-03-03T09:09:00Z,899-1-1-05,,device_not_recording
1709457000000,2024-03-03T09:10:00Z,899-1-1-05,,device_not_recording
1709457060000,2024-03-03T09:11:00Z,899-1-1-05,,device_not_recording
1709457120000,2024-03-03T09:12:00Z,899-1-1-05,,device_not_recording
1709457180000,2024-03-03T09:13:00Z,899-1-1-05,,device_not_recording
1709457240000,2024-03-03T09:14:00Z,899-1-1-05,,device_not_recording
1709457300000,2024-03-03T09:15:00Z,899-1-1-05,,device_not_recording
1709457360000,2024-03-03T09:16:00Z,899-1-1-05,,device_not_recording
1709457420000,2024-03-03T09:17:00Z,899-1-1-05,,device_not_recording
1709457480000,2024-03-03T09:18:00Z,899-1-1-05,,device_not_recording
1709457540000,2024-03-03T09:19:00Z,899-1-1-05,,device_not_recording
1709457600000,2024-03-03T09:20:00Z,899-1-1-05,,device_not_recording
1709457660000,2024-03-03T09:21:00Z,899-1-1-05,,device_not_recording
1709457720000,2024-03-03T09:22:00Z,899-1-1-05,,device_not_recording
1709457780000,2024-03-03T09:23:00Z,899-1-1-05,,device_not_recording
1709457840000,2024-03-03T09:24:00Z,899-1-1-05,,device_not_recording
1709457900000,2024-03-03T09:25:00Z,899-1-1-05,,device_not_recording
1709457960000,2024-03-03T09:26:00Z,899-1-1-05,,device_not_recording
1709458020000,2024-03-03T09:27:00Z,899-1-1-05,,device_not_recording
1709458080000,2024-03-03T09:28:00Z,899-1-1-05,,device_not_recording
1709458140000,2024-03-03T09:29:00Z,899-1-1-05,,device_not_recording
1709458200000,2024-03-03T09:30:00Z,899-1-1-05,,device_not_recording
1709458260000,2024-03-03T09:31:00Z,899-1-1-05,,device_not_recording
1709458320000,2024-03-03T09:32:00Z,899-1-1-05,,device_not_recording
1709458380000,2024-03-03T09:33:00Z,899-1-1-05,,device_not_recording
1709458440000,2024-03-03T09:34:00Z,899-1-1-05,,device_not_recording
1709458500000,2024-03-03T09:35:00Z,899-1-1-05,,device_not_recording
1709458560000,2024-03-03T09:36:00Z,899-1-1-05,,device_not_recording
1709458620000,2024-03-03T09:37:00Z,899-1-1-05,,device_not_recording
1709458680000,2024-03-03T09:38:00Z,899-1-1-05,,device_not_recording
1709458740000,2024-03-03T09:39:00Z,899-1-1-05,,device_not_recording
1709458800000,2024-03-03T09:40:00Z,899-1-1-05,,device_not_recording
1709458860000,2024-03-03T09:41:00Z,899-1-1-05,,device_not_recording
1709458920000,2024-03-03T09:42:00Z,899-1-1-05,,device_not_recording
1709458980000,2024-03-03T09:43:00Z,899-1-1-05,,device_not_recording
1709459040000,2024-03-03T09:44:00Z,899-1-1-05,,device_not_recording
1709459100000,2024-03-03T09:45:00Z,899-1-1-05,,device_not_recording
1709459160000,2024-03-03T09:46:00Z,899-1-1-05,,device_not_recording
1709459220000,2024-03-03T09:47:00Z,899-1-1-05,,device_not_recording
1709459280000,2024-03-03T09:48:00Z,899-1-1-05,,device_not_recording
1709459340000,2024-03-03T09:49:00Z,899-1-1-05,,device_not_recording
1709459400000,2024-03-03T09:50:00Z,899-1-1-05,,device_not_recording
1709459460000,2024-03-03T09:51:00Z,899-1-1-05,,device_not_recording
1709459520000,2024-03-03T09:52:00Z,899-1-1-05,,device_not_recording
1709459580000,2024-03-03T09:53:00Z,899-1-1-05,,device_not_recording
1709459640000,2024-03-03T09:54:00Z,899-1-1-05,,device_not_recording
1709459700000,2024-03-03T09:55:00Z,899-1-1-05,,device_not_recording
1709459760000,2024-03-03T09:56:00Z,899-1-1-05,,device_not_recording
1709459820000,2024-03-03T09:57:00Z,899-1-1-05,,device_not_recording
1709459880000,2024-03-03T09:58:00Z,899-1-1-05,,device_not_recording
1709459940000,2024-03-03T09:59:00Z,899-1-1-05,,device_not_recording
1709460000000,2024-03-03T10:00:00Z,899-1-1-05,,device_not_recording
1709460060000,2024-03-03T10:01:00Z,899-1-1-05,,device_not_recording
1709460120000,2024-03-03T10:02:00Z,899-1-1-05,,device_not_recording
1709460180000,2024-03-03T10:03:00Z,899-1-1-05,,device_not_recording
1709460240000,2024-03-03T10:04:00Z,899-1-1-05,,device_not_recording
1709460300000,2024-03-03T10:05:00Z,899-1-1-05,,device_not_recording
1709460360000,2024-03-03T10:06:00Z,899-1-1-05,,device_not_recording
1709460420000,2024-03-03T10:07:00Z,899-1-1-05,,device_not_recording
1709460480000,2024-03-03T10:08:00Z,899-1-1-05,,device_not_recording
1709460540000,2024-03-03T10:09:00Z,899-1-1-05,,device_not_recording
1709460600000,2024-03-03T10:10:00Z,899-1-1-05,,device_not_recording
1709460660000,2024-03-03T10:11:00Z,899-1-1-05,,device_not_recording
1709460720000,2024-03-03T10:12:00Z,899-1-1-05,,device_not_recording
1709460780000,2024-03-03T10:13:00Z,899-1-1-05,,device_not_recording
1709460840000,2024-03-03T10:14:00Z,899-1-1-05,,device_not_recording
1709460900000,2024-03-03T10:15:00Z,899-1-1-05,,device_not_recording
1709460960000,2024-03-03T10:16:00Z,899-1-1-05,,device_not_recording
1709461020000,2024-03-03T10:17:00Z,899-1-1-05,,device_not_recording
1709461080000,2024-03-03T10:18:00Z,899-1-1-05,,device_not_recording
1709461140000,2024-03-03T10:19:00Z,899-1-1-05,,device_not_recording
1709461200000,2024-03-03T10:20:00Z,899-1-1-05,,device_not_recording
1709461260000,2024-03-03T10:21:00Z,899-1-1-05,,device_not_recording
1709461320000,2024-03-03T10:22:00Z,899-1-1-05,,device_not_recording
1709461380000,2024-03-03T10:23:00Z,899-1-1-05,,device_not_recording
1709461440000,2024-03-03T10:24:00Z,899-1-1-05,,device_not_recording
1709461500000,2024-03-03T10:25:00Z,899-1-1-05,,device_not_recording
1709461560000,2024-03-03T10:26:00Z,899-1-1-05,,device_not_recording
1709461620000,2024-03-03T10:27:00Z,899-1-1-05,,device_not_recording
1709461680000,2024-03-03T10:28:00Z,899-1-1-05,,device_not_recording
1709461740000,2024-03-03T10:29:00Z,899-1-1-05,,device_not_recording
1709461800000,2024-03-03T10:30:00Z,899-1-1-05,,device_not_recording
1709461860000,2024-03-03T10:31:00Z,899-1-1-05,,device_not_recording
1709461920000,2024-03-03T10:32:00Z,899-1-1-05,,device_not_recording
1709461980000,2024-03-03T10:33:00Z,899-1-1-05,,device_not_recording
1709462040000,2024-03-03T10:34:00Z,899-1-1-05,,device_not_recording
1709462100000,2024-03-03T10:35:00Z,899-1-1-05,,device_not_recording
1709462160000,2024-03-03T10:36:00Z,899-1-1-05,,device_not_recording
1709462220000,2024-03-03T10:37:00Z,899-1-1-05,,device_not_recording
1709462280000,2024-03-03T10:38:00Z,899-1-1-05,,device_not_recording
1709462340000,2024-03-03T10:39:00Z,899-1-1-05,,device_not_recording
1709462400000,2024-03-03T10:40:00Z,899-1-1-05,,device_not_recording
1709462460000,2024-03-03T10:41:00Z,899-1-1-05,,device_not_recording
1709462520000,2024-03-03T10:42:00Z,899-1-1-05,,device_not_recording
1709462580000,2024-03-03T10:43:00Z,899-1-1-05,,device_not_recording
1709462640000,2024-03-03T10:44:00Z,899-1-1-05,,device_not_recording
1709462700000,2024-03-03T10:45:00Z,899-1-1-05,,device_not_recording
1709462760000,2024-03-03T10:46:00Z,899-1-1-05,,device_not_recording
1709462820000,2024-03-03T10:47:00Z,899-1-1-05,,device_not_recording
1709462880000,2024-03-03T10:48:00Z,899-1-1-05,,device_not_recording
1709462940000,2024-03-03T10:49:00Z,899-1-1-05,,device_not_recording
1709463000000,2024-03-03T10:50:00Z,899-1-1-05,,device_not_recording
1709463060000,2024-03-03T10:51:00Z,899-1-1-05,,device_not_recording
1709463120000,2024-03-03T10:52:00Z,899-1-1-05,,device_not_recording
1709463180000,2024-03-03T10:53:00Z,899-1-1-05,,device_not_recording
1709463240000,2024-03-03T10:54:00Z,899-1-1-05,,device_not_recording
1709463300000,2024-03-03T10:55:00Z,899-1-1-05,,device_not_recording
1709463360000,2024-03-03T10:56:00Z,899-1-1-05,,device_not_recording
1709463420000,2024-03-03T10:57:00Z,899-1-1-05,,device_not_recording
1709463480000,2024-03-03T10:58:00Z,899-1-1-05,,device_not_recording
1709463540000,2024-03-03T10:59:00Z,899-1-1-05,,device_not_recording
1709463600000,2024-03-03T11:00:00Z,899-1-1-05,,device_not_recording
1709463660000,2024-03-03T11:01:00Z,899-1-1-05,,device_not_recording
1709463720000,2024-03-03T11:02:00Z,899-1-1-05,,device_not_recording
1709463780000,2024-03-03T11:03:00Z,899-1-1-05,,device_not_recording
1709463840000,2024-03-03T11:04:00Z,899-1-1-05,,device_not_recording
1709463900000,2024-03-03T11:05:00Z,899-1-1-05,,device_not_recording
1709463960000,2024-03-03T11:06:00Z,899-1-1-05,,device_not_recording
1709464020000,2024-03-03T11:07:00Z,899-1-1-05,,device_not_recording
1709464080000,2024-03-03T11:08:00Z,899-1-1-05,,device_not_recording
1709464140000,2024-03-03T11:09:00Z,899-1-1-05,,device_not_recording
1709464200000,2024-03-03T11:10:00Z,899-1-1-05,,device_not_recording
1709464260000,2024-03-03T11:11:00Z,899-1-1-05,,device_not_recording
1709464320000,2024-03-03T11:12:00Z,899-1-1-05,,device_not_recording
1709464380000,2024-03-03T11:13:00Z,899-1-1-05,,device_not_recording
1709464440000,2024-03-03T11:14:00Z,899-1-1-05,,device_not_recording
1709464500000,2024-03-03T11:15:00Z,899-1-1-05,,device_not_recording
1709464560000,2024-03-03T11:16:00Z,899-1-1-05,,device_not_recording
1709464620000,2024-03-03T11:17:00Z,899-1-1-05,,device_not_recording
1709464680000,2024-03-03T11:18:00Z,899-1-1-05,,device_not_recording
1709464740000,2024-03-03T11:19:00Z,899-1-1-05,,device_not_recording
1709464800000,2024-03-03T11:20:00Z,899-1-1-05,,device_not_recording
1709464860000,2024-03-03T11:21:00Z,899-1-1-05,,device_not_recording
1709464920000,2024-03-03T11:22:00Z,899-1-1-05,,device_not_recording
1709464980000,2024-03-03T11:23:00Z,899-1-1-05,,device_not_recording
1709465040000,2024-03-03T11:24:00Z,899-1-1-05,,device_not_recording
1709465100000,2024-03-03T11:25:00Z,899-1-1-05,,device_not_recording
1709465160000,2024-03-03T11:26:00Z,899-1-1-05,,device_not_recording
1709465220000,2024-03-03T11:27:00Z,899-1-1-05,,device_not_recording
1709465280000,2024-03-03T11:28:00Z,899-1-1-05,,device_not_recording
1709465340000,2024-03-03T11:29:00Z,899-1-1-05,,device_not_recording
1709465400000,2024-03-03T11:30:00Z,899-1-1-05,,device_not_recording
1709465460000,2024-03-03T11:31:00Z,899-1-1-05,,device_not_recording
1709465520000,2024-03-03T11:32:00Z,899-1-1-05,,device_not_recording
1709465580000,2024-03-03T11:33:00Z,899-1-1-05,,device_not_recording
1709465640000,2024-03-03T11:34:00Z,899-1-1-05,,device_not_recording
1709465700000,2024-03-03T11:35:00Z,899-1-1-05,,device_not_recording
1709465760000,2024-03-03T11:36:00Z,899-1-1-05,,device_not_recording
1709465820000,2024-03-03T11:37:00Z,899-1-1-05,,device_not_recording
1709465880000,2024-03-03T11:38:00Z,899-1-1-05,,device_not_recording
1709465940000,2024-03-03T11:39:00Z,899-1-1-05,,device_not_recording
1709466000000,2024-03-03T11:40:00Z,899-1-1-05,,device_not_recording
1709466060000,2024-03-03T11:41:00Z,899-1-1-05,,device_not_recording
1709466120000,2024-03-03T11:42:00Z,899-1-1-05,,device_not_recording
1709466180000,2024-03-03T11:43:00Z,899-1-1-05,,device_not_recording
1709466240000,2024-03-03T11:44:00Z,899-1-1-05,,device_not_recording
1709466300000,2024-03-03T11:45:00Z,899-1-1-05,,device_not_recording
1709466360000,2024-03-03T11:46:00Z,899-1-1-05,,device_not_recording
1709466420000,2024-03-03T11:47:00Z,899-1-1-05,,device_not_recording
1709466480000,2024-03-03T11:48:00Z,899-1-1-05,,device_not_recording
1709466540000,2024-03-03T11:49:00Z,899-1-1-05,,device_not_recording
1709466600000,2024-03-03T11:50:00Z,899-1-1-05,,device_not_recording
1709466660000,2024-03-03T11:51:00Z,899-1-1-05,,device_not_recording
1709466720000,2024-03-03T11:52:00Z,899-1-1-05,,device_not_recording
1709466780000,2024-03-03T11:53:00Z,899-1-1-05,,device_not_recording
1709466840000,2024-03-03T11:54:00Z,899-1-1-05,,device_not_recording
1709466900000,2024-03-03T11:55:00Z,899-1-1-05,,device_not_recording
1709466960000,2024-03-03T11:56:00Z,899-1-1-05,,device_not_recording
1709467020000,2024-03-03T11:57:00Z,899-1-1-05,,device_not_recording
1709467080000,2024-03-03T11:58:00Z,899-1-1-05,,device_not_recording
1709467140000,2024-03-03T11:59:00Z,899-1-1-05,,device_not_recording
1709467200000,2024-03-03T12:00:00Z,899-1-1-05,,device_not_recording
1709467260000,2024-03-03T12:01:00Z,899-1-1-05,,device_not_recording
1709467320000,2024-03-03T12:02:00Z,899-1-1-05,,device_not_recording
1709467380000,2024-03-03T12:03:00Z,899-1-1-05,,device_not_recording
1709467440000,2024-03-03T12:04:00Z,899-1-1-05,,device_not_recording
1709467500000,2024-03-03T12:05:00Z,899-1-1-05,,device_not_recording
1709467560000,2024-03-03T12:06:00Z,899-1-1-05,,device_not_recording
1709467620000,2024-03-03T12:07:00Z,899-1-1-05,,device_not_recording
1709467680000,2024-03-03T12:08:00Z,899-1-1-05,,device_not_recording
1709467740000,2024-03-03T12:09:00Z,899-1-1-05,,device_not_recording
1709467800000,2024-03-03T12:10:00Z,899-1-1-05,,device_not_recording
1709467860000,2024-03-03T12:11:00Z,899-1-1-05,,device_not_recording
1709467920000,2024-03-03T12:12:00Z,899-1-1-05,,device_not_recording
1709467980000,2024-03-03T12:13:00Z,899-1-1-05,,device_not_recording
1709468040000,2024-03-03T12:14:00Z,899-1-1-05,,device_not_recording
1709468100000,2024-03-03T12:15:00Z,899-1-1-05,,device_not_recording
1709468160000,2024-03-03T12:16:00Z,899-1-1-05,,device_not_recording
1709468220000,2024-03-03T12:17:00Z,899-1-1-05,,device_not_recording
1709468280000,2024-03-03T12:18:00Z,899-1-1-05,,device_not_recording
1709468340000,2024-03-03T12:19:00Z,899-1-1-05,,device_not_recording
1709468400000,2024-03-03T12:20:00Z,899-1-1-05,,device_not_recording
1709468460000,2024-03-03T12:21:00Z,899-1-1-05,,device_not_recording
1709468520000,2024-03-03T12:22:00Z,899-1-1-05,,device_not_recording
1709468580000,2024-03-03T12:23:00Z,899-1-1-05,,device_not_recording
1709468640000,2024-03-03T12:24:00Z,899-1-1-05,,device_not_recording
1709468700000,2024-03-03T12:25:00Z,899-1-1-05,,device_not_recording
1709468760000,2024-03-03T12:26:00Z,899-1-1-05,,device_not_recording
1709468820000,2024-03-03T12:27:00Z,899-1-1-05,,device_not_recording
1709468880000,2024-03-03T12:28:00Z,899-1-1-05,,device_not_recording
1709468940000,2024-03-03T12:29:00Z,899-1-1-05,,device_not_recording
1709469000000,2024-03-03T12:30:00Z,899-1-1-05,,device_not_recording
1709469060000,2024-03-03T12:31:00Z,899-1-1-05,,device_not_recording
